         3411122 function calls (3342073 primitive calls) in 14.481 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 ops.py:1618(Operation)
        1    0.000    0.000    0.000    0.000 ops.py:174(Constant)
        1    0.000    0.000    0.000    0.000 ops.py:178(ValidateOp)
        1    0.000    0.000    0.000    0.000 ops.py:194(Op)
        2    0.000    0.000    0.002    0.001 ops.py:2(<module>)
        1    0.000    0.000    0.000    0.000 ops.py:2138(_InputList)
        7    0.000    0.000    0.000    0.000 ops.py:217(register_dense_tensor_like_type)
        1    0.000    0.000    0.000    0.000 ops.py:22(CollectionOperator)
        1    0.000    0.000    0.000    0.000 ops.py:2447(RegisterGradient)
      341    0.000    0.000    0.000    0.000 ops.py:2473(__init__)
      341    0.000    0.000    0.008    0.000 ops.py:2487(__call__)
      178    0.000    0.000    0.003    0.000 ops.py:2493(no_gradient)
        1    0.000    0.000    0.000    0.000 ops.py:2554(_set_call_cpp_shape_fn)
        1    0.000    0.000    0.000    0.000 ops.py:2571(RegisterShape)
       25    0.000    0.000    0.000    0.000 ops.py:2581(__init__)
       25    0.000    0.000    0.000    0.000 ops.py:2587(__call__)
        1    0.000    0.000    0.000    0.000 ops.py:2613(OpStats)
        1    0.000    0.000    0.000    0.000 ops.py:2663(RegisterStatistics)
        1    0.000    0.000    0.000    0.000 ops.py:267(enable_tensor_equality)
       43    0.000    0.000    0.000    0.000 ops.py:2707(__init__)
       43    0.000    0.000    0.001    0.000 ops.py:2720(__call__)
        1    0.000    0.000    0.001    0.001 ops.py:2767(Graph)
        1    0.000    0.000    0.000    0.000 ops.py:287(Tensor)
        1    0.000    0.000    0.000    0.000 ops.py:329(SplitOp)
        1    0.000    0.000    0.000    0.000 ops.py:330(BinOp)
        1    0.000    0.000    0.000    0.000 ops.py:4461(_ControlDependenciesController)
        1    0.000    0.000    0.000    0.000 ops.py:477(Div)
        1    0.000    0.000    0.000    0.000 ops.py:509(UnaryOp)
        1    0.000    0.000    0.000    0.000 ops.py:5260(_DefaultStack)
        2    0.000    0.000    0.000    0.000 ops.py:5263(__init__)
        1    0.000    0.000    0.000    0.000 ops.py:54(UndefinedVariableError)
        1    0.000    0.000    0.000    0.000 ops.py:5448(_DefaultGraphStack)
        1    0.000    0.000    0.000    0.000 ops.py:5451(__init__)
        1    0.000    0.000    0.000    0.000 ops.py:557(MathCall)
        1    0.000    0.000    0.000    0.000 ops.py:5653(enable_eager_execution)
        1    0.000    0.000    0.000    0.000 ops.py:572(FuncNode)
        1    0.000    0.000    0.000    0.000 ops.py:5740(enable_eager_execution_internal)
        1    0.000    0.000    0.000    0.000 ops.py:5990(GraphKeys)
        1    0.000    0.000    0.000    0.000 ops.py:6253(name_scope)
        1    0.000    0.000    0.000    0.000 ops.py:6385(name_scope_v2)
       12    0.000    0.000    0.000    0.000 ops.py:6527(register_proto_function)
        1    0.000    0.000    0.000    0.000 ops.py:6563(get_to_proto_function)
        1    0.000    0.000    0.000    0.000 ops.py:66(Term)
        1    0.000    0.000    0.001    0.001 ops.py:7(<module>)
        1    0.000    0.000    0.000    0.000 ops.py:707(BinGrouper)
       34    0.000    0.000    0.000    0.000 ops.py:743(_override_operator)
        1    0.000    0.000    0.000    0.000 ops.py:855(_EagerTensorBase)
        1    0.000    0.000    0.000    0.000 ops.py:880(DataSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:927(SeriesSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:932(FrameSplitter)
       65    0.009    0.000    0.011    0.000 ops.py:97(linemerge)
        1    0.000    0.000    0.000    0.000 ops_util.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ops_util.py:26(SupportedOp)
        1    0.000    0.000    0.000    0.000 optimization_options.py:15(<module>)
        1    0.000    0.000    0.000    0.000 optimization_options.py:24(MapVectorizationOptions)
        1    0.000    0.000    0.000    0.000 optimization_options.py:56(OptimizationOptions)
        1    0.001    0.001    0.003    0.003 optimization_parameters_pb2.py:5(<module>)
        2    0.000    0.000    0.000    0.000 optimization_parameters_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 optimizer.py:105(_RefVariableProcessor)
        1    0.000    0.000    0.000    0.000 optimizer.py:135(_DenseReadResourceVariableProcessor)
        1    0.000    0.000    0.000    0.000 optimizer.py:154(_DenseResourceVariableProcessor)
        1    0.000    0.000    0.117    0.117 optimizer.py:16(<module>)
        1    0.000    0.000    0.000    0.000 optimizer.py:179(_TensorProcessor)
        1    0.000    0.000    0.000    0.000 optimizer.py:216(Optimizer)
        1    0.000    0.000    0.000    0.000 optimizer.py:90(_OptimizableVariable)
        1    0.000    0.000    0.000    0.000 optimizer_v2.py:1063(RestoredOptimizer)
        1    0.000    0.000    0.002    0.002 optimizer_v2.py:16(<module>)
        1    0.000    0.000    0.000    0.000 optimizer_v2.py:76(OptimizerV2)
        1    0.000    0.000    0.000    0.000 optimizers.py:15(<module>)
        1    0.000    0.000    0.000    0.000 optimizers.py:158(SGD)
        1    0.000    0.000    0.020    0.020 optimizers.py:16(<module>)
        1    0.000    0.000    0.000    0.000 optimizers.py:223(RMSprop)
        1    0.000    0.000    0.000    0.000 optimizers.py:286(Adagrad)
        1    0.000    0.000    0.000    0.000 optimizers.py:354(Adadelta)
        1    0.000    0.000    0.000    0.000 optimizers.py:439(Adam)
        1    0.000    0.000    0.000    0.000 optimizers.py:47(Optimizer)
        1    0.000    0.000    0.000    0.000 optimizers.py:534(Adamax)
        1    0.000    0.000    0.000    0.000 optimizers.py:617(Nadam)
        1    0.000    0.000    0.000    0.000 optimizers.py:711(TFOptimizer)
        1    0.000    0.000    0.002    0.002 option_builder.py:15(<module>)
        1    0.000    0.000    0.000    0.000 option_builder.py:26(ProfileOptionBuilder)
        1    0.000    0.000    0.000    0.000 optional_grad.py:15(<module>)
        1    0.000    0.000    0.000    0.000 optional_ops.py:124(_OptionalImpl)
        1    0.000    0.000    0.085    0.085 optional_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 optional_ops.py:162(OptionalSpec)
        1    0.000    0.000    0.000    0.000 optional_ops.py:34(Optional)
        1    0.000    0.000    0.000    0.000 options.py:1(<module>)
        1    0.000    0.000    0.000    0.000 options.py:15(<module>)
        1    0.000    0.000    0.000    0.000 options.py:26(OptionsBase)
        1    0.000    0.000    0.000    0.000 options.py:3(<module>)
       33    0.000    0.000    0.000    0.000 options.py:59(create_option)
        1    0.000    0.000    0.000    0.000 options.py:8(TargetOptions)
        1    0.000    0.000    0.001    0.001 origin_info.py:15(<module>)
        1    0.000    0.000    0.000    0.000 origin_info.py:158(_Function)
        1    0.000    0.000    0.000    0.000 origin_info.py:164(OriginResolver)
        1    0.000    0.000    0.000    0.000 origin_info.py:36(LineLocation)
        1    0.000    0.000    0.000    0.000 origin_info.py:47(Location)
        1    0.000    0.000    0.000    0.000 origin_info.py:63(OriginInfo)
        1    0.000    0.000    0.000    0.000 os.py:1001(__init__)
        1    0.000    0.000    0.000    0.000 os.py:1004(close)
        1    0.000    0.000    0.000    0.000 os.py:1017(__getattr__)
        1    0.000    0.000    0.000    0.000 os.py:1077(__subclasshook__)
        1    0.000    0.000    0.000    0.000 os.py:40(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
     1139    0.004    0.000    0.007    0.000 os.py:674(__getitem__)
        3    0.000    0.000    0.000    0.000 os.py:682(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:688(__delitem__)
       66    0.000    0.000    0.000    0.000 os.py:697(__iter__)
     1147    0.001    0.000    0.003    0.000 os.py:752(encode)
      391    0.000    0.000    0.001    0.000 os.py:756(decode)
       20    0.000    0.000    0.000    0.000 os.py:770(getenv)
       25    0.000    0.000    0.000    0.000 os.py:804(fsencode)
        4    0.000    0.000    0.000    0.000 os.py:816(fsdecode)
        1    0.000    0.000    0.005    0.005 os.py:978(popen)
        1    0.000    0.000    0.024    0.024 overrides.py:1(<module>)
       84    0.000    0.000    0.000    0.000 overrides.py:105(decorator)
      317    0.000    0.000    0.000    0.000 overrides.py:112(array_function_dispatch)
      317    0.002    0.000    0.060    0.000 overrides.py:154(decorator)
       23    0.000    0.000    0.000    0.000 overrides.py:196(array_function_from_dispatcher)
       23    0.000    0.000    0.006    0.000 overrides.py:200(decorator)
      287    0.002    0.000    0.009    0.000 overrides.py:72(verify_matching_signatures)
       84    0.000    0.000    0.000    0.000 overrides.py:94(set_module)
        1    0.000    0.000    0.000    0.000 package_data.py:1(<module>)
        1    0.003    0.003    0.006    0.006 packages.py:1(<module>)
        1    0.000    0.000    0.000    0.000 packer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 packer.py:134(argument_types)
        1    0.000    0.000    0.000    0.000 packer.py:139(<genexpr>)
        1    0.000    0.000    0.000    0.000 packer.py:142(_flatten)
        1    0.000    0.000    0.000    0.000 packer.py:146(rec)
        1    0.000    0.000    0.000    0.000 packer.py:161(_Unflattener)
        1    0.000    0.000    0.000    0.000 packer.py:169(__init__)
        1    0.000    0.000    0.000    0.000 packer.py:172(_build_unflatten_code)
        1    0.000    0.000    0.000    0.000 packer.py:177(rec)
        1    0.000    0.000    0.000    0.000 packer.py:62(ArgPacker)
        1    0.000    0.000    0.000    0.000 packer.py:75(__init__)
        1    0.000    0.000    0.000    0.000 packer.py:9(DataPacker)
        1    0.000    0.000    0.002    0.002 packers.py:39(<module>)
        1    0.000    0.000    0.000    0.000 packers.py:800(Packer)
        1    0.000    0.000    0.000    0.000 packers.py:820(Unpacker)
        1    0.000    0.000    0.000    0.000 packers.py:848(Iterator)
        1    0.000    0.000    0.000    0.000 paginate.py:108(TokenDecoder)
        1    0.000    0.000    0.000    0.000 paginate.py:14(<module>)
        1    0.000    0.000    0.000    0.000 paginate.py:176(PaginatorModel)
        1    0.000    0.000    0.000    0.000 paginate.py:189(PageIterator)
        1    0.000    0.000    0.000    0.000 paginate.py:30(TokenEncoder)
        1    0.000    0.000    0.000    0.000 paginate.py:553(Paginator)
        1    0.000    0.000    0.000    0.000 paginate.py:653(ResultKeyIterator)
        1    0.000    0.000    0.000    0.000 paginator.py:13(<module>)
        1    0.000    0.000    0.000    0.000 paginator.py:20(PaginatorDocumenter)
        1    0.000    0.000    0.000    0.000 pandas_io.py:16(<module>)
        1    0.000    0.000    0.002    0.002 parallel.py:11(<module>)
        1    0.000    0.000    0.000    0.000 parallel.py:167(ParallelUFuncBuilder)
        1    0.000    0.000    0.000    0.000 parallel.py:197(ParallelGUFuncBuilder)
        1    0.000    0.000    0.000    0.000 parallel.py:33(get_thread_count)
        1    0.000    0.000    0.000    0.000 parameter_server_strategy.py:119(ParameterServerStrategyV1)
        1    0.000    0.000    0.000    0.000 parameter_server_strategy.py:133(ParameterServerStrategyExtended)
        1    0.000    0.000    0.001    0.001 parameter_server_strategy.py:15(<module>)
        1    0.000    0.000    0.000    0.000 parameter_server_strategy.py:49(ParameterServerStrategy)
        1    0.000    0.000    0.014    0.014 parameterized.py:158(<module>)
        1    0.000    0.000    0.000    0.000 parameterized.py:180(NoTestsError)
        1    0.000    0.000    0.000    0.000 parameterized.py:184(DuplicateTestNameError)
        1    0.000    0.000    0.000    0.000 parameterized.py:216(_ParameterizedTestIter)
        1    0.000    0.000    0.000    0.000 parameterized.py:427(TestGeneratorMetaclass)
        1    0.000    0.000    0.000    0.000 parameterized.py:440(__new__)
        1    0.000    0.000    0.000    0.000 parameterized.py:508(TestCase)
        1    0.000    0.000    0.000    0.000 params.py:128(ResponseParamsDocumenter)
        1    0.000    0.000    0.000    0.000 params.py:13(<module>)
        1    0.000    0.000    0.000    0.000 params.py:14(<module>)
        1    0.000    0.000    0.000    0.000 params.py:152(RequestParamsDocumenter)
        1    0.000    0.000    0.000    0.000 params.py:17(BaseParamsDocumenter)
        1    0.000    0.000    0.000    0.000 parfor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parfor.py:117(internal_prange)
        1    0.000    0.000    0.000    0.000 parfor.py:1277(PreParforPass)
        1    0.000    0.000    0.021    0.021 parfor.py:14(<module>)
        1    0.000    0.000    0.000    0.000 parfor.py:1419(ParforPass)
        1    0.000    0.000    0.000    0.000 parfor.py:3966(ReduceInfer)
        1    0.000    0.000    0.000    0.000 parfor.py:447(LoopNest)
        1    0.000    0.000    0.000    0.000 parfor.py:476(Parfor)
        1    0.000    0.000    0.000    0.000 parfor.py:592(ParforDiagnostics)
        1    0.000    0.000    0.000    0.000 parfor.py:596(__init__)
        1    0.000    0.000    0.000    0.000 parfor.py:628(has_setup)
        1    0.000    0.000    0.000    0.000 parquet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parquet.py:136(FastParquetImpl)
        1    0.000    0.000    0.000    0.000 parquet.py:47(BaseImpl)
        1    0.000    0.000    0.000    0.000 parquet.py:75(PyArrowImpl)
        1    0.000    0.000    0.000    0.000 parse.py:126(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:134(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:175(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:205(_NetlocResultMixinBytes)
        1    0.000    0.000    0.002    0.002 parse.py:28(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:310(DefragResult)
        1    0.000    0.000    0.000    0.000 parse.py:318(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:323(ParseResult)
        1    0.000    0.000    0.000    0.000 parse.py:329(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:337(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:342(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:348(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 parse.py:760(Quoter)
        1    0.000    0.000    0.010    0.010 parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:116(Option)
        1    0.000    0.000    0.000    0.000 parser.py:126(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:16(Parser)
        1    0.000    0.000    0.000    0.000 parser.py:164(Argument)
        1    0.000    0.000    0.000    0.000 parser.py:17(<module>)
        1    0.000    0.000    0.001    0.001 parser.py:18(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:183(ParsingState)
        1    0.000    0.000    0.000    0.000 parser.py:192(OptionParser)
        1    0.000    0.000    0.003    0.003 parser.py:27(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:37(Parser)
        1    0.000    0.000    0.013    0.013 parser.py:5(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:501(ParsedResult)
        1    0.000    0.000    0.000    0.000 parser.py:62(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:63(HTMLParser)
        1    0.000    0.000    0.000    0.000 parser.py:69(ParserError)
        1    0.000    0.000    0.000    0.000 parser.py:71(HeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:72(Parser)
        1    0.000    0.000    0.000    0.000 parser.py:79(BytesParser)
        1    0.000    0.000    0.001    0.001 parsers.py:116(<module>)
        1    0.000    0.000    0.000    0.000 parsers.py:134(ResponseParserFactory)
        1    0.000    0.000    0.000    0.000 parsers.py:1365(ParserBase)
        7    0.000    0.000    0.000    0.000 parsers.py:159(_text_content)
        1    0.000    0.000    0.000    0.000 parsers.py:179(ResponseParserError)
        1    0.000    0.000    0.000    0.000 parsers.py:183(ResponseParser)
        1    0.000    0.000    0.000    0.000 parsers.py:1891(CParserWrapper)
        1    0.000    0.000    0.000    0.000 parsers.py:2230(PythonParser)
        1    0.000    0.000    0.003    0.003 parsers.py:3(<module>)
        1    0.000    0.000    0.000    0.000 parsers.py:322(BaseXMLResponseParser)
        1    0.000    0.000    0.000    0.000 parsers.py:3593(FixedWidthReader)
        1    0.000    0.000    0.000    0.000 parsers.py:3699(FixedWidthFieldParser)
        1    0.000    0.000    0.000    0.000 parsers.py:481(QueryParser)
        1    0.000    0.000    0.000    0.000 parsers.py:527(EC2QueryParser)
        2    0.000    0.000    0.000    0.000 parsers.py:538(_make_parser_function)
        1    0.000    0.000    0.000    0.000 parsers.py:555(BaseJSONParser)
        1    0.000    0.000    0.000    0.000 parsers.py:636(BaseEventStreamParser)
        1    0.000    0.000    0.000    0.000 parsers.py:714(EventStreamJSONParser)
        1    0.000    0.000    0.000    0.000 parsers.py:720(EventStreamXMLParser)
        1    0.000    0.000    0.000    0.000 parsers.py:728(JSONParser)
        1    0.000    0.000    0.000    0.000 parsers.py:764(BaseRestParser)
        1    0.000    0.000    0.000    0.000 parsers.py:794(TextFileReader)
        1    0.000    0.000    0.000    0.000 parsers.py:863(RestJSONParser)
        1    0.000    0.000    0.000    0.000 parsers.py:890(RestXMLParser)
        1    0.000    0.000    0.000    0.000 parsing_ops.py:135(FixedLenFeature)
        1    0.000    0.000    0.000    0.000 parsing_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 parsing_ops.py:155(FixedLenSequenceFeature)
        1    0.000    0.000    0.011    0.011 parsing_ops.py:16(<module>)
        1    0.000    0.000    0.000    0.000 parsing_ops.py:31(_ParseExampleDataset)
        1    0.000    0.000    0.000    0.000 parsing_ops.py:50(VarLenFeature)
        1    0.000    0.000    0.000    0.000 parsing_ops.py:60(SparseFeature)
        1    0.000    0.000    0.000    0.000 parsing_utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 partial_batch_padding_handler.py:15(<module>)
        1    0.000    0.000    0.000    0.000 partial_batch_padding_handler.py:30(PartialBatchPaddingHandler)
        1    0.000    0.000    0.000    0.000 partitioned_variables.py:50(<module>)
        1    0.000    0.000    0.000    0.000 passes.py:11(<module>)
        3    0.000    0.000    0.000    0.000 passes.py:17(_inlining_threshold)
        3    0.000    0.000    0.000    0.000 passes.py:33(create_pass_manager_builder)
        1    0.000    0.000    0.000    0.000 passmanagers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 passmanagers.py:10(create_function_pass_manager)
        1    0.000    0.000    0.000    0.000 passmanagers.py:101(FunctionPassManager)
        1    0.000    0.000    0.000    0.000 passmanagers.py:103(__init__)
        8    0.000    0.000    0.000    0.000 passmanagers.py:109(initialize)
        8    0.000    0.000    0.000    0.000 passmanagers.py:116(finalize)
        8    0.000    0.000    0.002    0.000 passmanagers.py:123(run)
        1    0.000    0.000    0.000    0.000 passmanagers.py:14(PassManager)
        1    0.000    0.000    0.000    0.000 passmanagers.py:18(_dispose)
        2    0.000    0.000    0.000    0.000 passmanagers.py:6(create_module_pass_manager)
        1    0.000    0.000    0.000    0.000 passmanagers.py:87(ModulePassManager)
        2    0.000    0.000    0.000    0.000 passmanagers.py:89(__init__)
        1    0.000    0.000    0.006    0.006 passmanagers.py:94(run)
        1    0.000    0.000    0.032    0.032 patches.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1054(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:1145(Arrow)
        1    0.000    0.000    0.000    0.000 patches.py:1212(FancyArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1314(YAArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1416(CirclePolygon)
        1    0.000    0.000    0.000    0.000 patches.py:1445(Ellipse)
        1    0.000    0.000    0.000    0.000 patches.py:1528(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:1572(Arc)
        6    0.000    0.000    0.001    0.000 patches.py:1853(_pprint_table)
      204    0.000    0.000    0.000    0.000 patches.py:1857(<genexpr>)
        6    0.000    0.000    0.000    0.000 patches.py:1857(<listcomp>)
       24    0.000    0.000    0.000    0.000 patches.py:1858(<genexpr>)
       24    0.000    0.000    0.000    0.000 patches.py:1862(<genexpr>)
      224    0.000    0.000    0.000    0.000 patches.py:1864(<genexpr>)
        6    0.000    0.000    0.000    0.000 patches.py:1864(<listcomp>)
        6    0.000    0.000    0.004    0.001 patches.py:1872(_pprint_styles)
        1    0.000    0.000    0.000    0.000 patches.py:1896(_simpleprint_styles)
        1    0.000    0.000    0.000    0.000 patches.py:1905(_Style)
       56    0.000    0.000    0.000    0.000 patches.py:1961(_register_style)
        1    0.000    0.000    0.001    0.001 patches.py:1969(BoxStyle)
        1    0.000    0.000    0.000    0.000 patches.py:20(Patch)
        1    0.000    0.000    0.000    0.000 patches.py:2005(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2054(Square)
        1    0.000    0.000    0.000    0.000 patches.py:2083(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:2105(LArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2143(RArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2158(DArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2208(Round)
        1    0.000    0.000    0.000    0.000 patches.py:2270(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:2323(Sawtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2421(Roundtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2455(FancyBboxPatch)
        1    0.000    0.000    0.001    0.001 patches.py:2705(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2747(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2760(SimpleEvent)
        1    0.000    0.000    0.000    0.000 patches.py:2831(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:2867(Angle3)
        1    0.000    0.000    0.000    0.000 patches.py:2905(Angle)
        1    0.000    0.000    0.000    0.000 patches.py:2967(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:3061(Bar)
        1    0.000    0.000    0.002    0.002 patches.py:3151(ArrowStyle)
        1    0.000    0.000    0.000    0.000 patches.py:3190(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:3269(_Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3400(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3409(CurveA)
        1    0.000    0.000    0.000    0.000 patches.py:3428(CurveB)
        1    0.000    0.000    0.000    0.000 patches.py:3447(CurveAB)
        1    0.000    0.000    0.000    0.000 patches.py:3466(CurveFilledA)
        1    0.000    0.000    0.000    0.000 patches.py:3486(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3506(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 patches.py:3526(_Bracket)
        1    0.000    0.000    0.000    0.000 patches.py:3603(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3637(BracketA)
        1    0.000    0.000    0.000    0.000 patches.py:3659(BracketB)
        1    0.000    0.000    0.000    0.000 patches.py:3681(BarAB)
        1    0.000    0.000    0.000    0.000 patches.py:3709(Simple)
        1    0.000    0.000    0.000    0.000 patches.py:3791(Fancy)
        1    0.000    0.000    0.000    0.000 patches.py:3881(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:3936(FancyArrowPatch)
        1    0.000    0.000    0.000    0.000 patches.py:4326(ConnectionPatch)
        1    0.000    0.000    0.000    0.000 patches.py:610(Shadow)
        1    0.000    0.000    0.000    0.000 patches.py:674(Rectangle)
        1    0.000    0.000    0.000    0.000 patches.py:843(RegularPolygon)
        1    0.000    0.000    0.000    0.000 patches.py:932(PathPatch)
        1    0.000    0.000    0.000    0.000 patches.py:957(Polygon)
        1    0.000    0.000    0.001    0.001 path.py:1(<module>)
        1    0.000    0.000    0.001    0.001 path.py:10(<module>)
       19    0.000    0.000    0.000    0.000 path.py:188(_update_values)
        1    0.000    0.000    0.000    0.000 path.py:21(Path)
        1    0.000    0.000    0.000    0.000 path.py:25(<listcomp>)
        1    0.000    0.000    0.000    0.000 path.py:28(<listcomp>)
        1    0.000    0.000    0.000    0.000 path.py:31(Path)
        1    0.000    0.000    0.000    0.000 path.py:35(ParsedPath)
        1    0.000    0.000    0.000    0.000 path.py:91(UnparsedPath)
       19    0.000    0.000    0.001    0.000 path.py:96(__init__)
        1    0.000    0.000    0.007    0.007 pathlib.py:1(<module>)
       19    0.000    0.000    0.000    0.000 pathlib.py:1007(__new__)
        4    0.000    0.000    0.000    0.000 pathlib.py:101(join_parsed_parts)
       24    0.000    0.000    0.000    0.000 pathlib.py:1017(_init)
        6    0.000    0.000    0.000    0.000 pathlib.py:1066(home)
        6    0.000    0.000    0.000    0.000 pathlib.py:1163(stat)
        1    0.000    0.000    0.000    0.000 pathlib.py:119(_WindowsFlavour)
        3    0.000    0.000    0.000    0.000 pathlib.py:1251(mkdir)
        1    0.000    0.000    0.000    0.000 pathlib.py:135(<setcomp>)
        6    0.000    0.000    0.000    0.000 pathlib.py:1353(is_dir)
        1    0.000    0.000    0.000    0.000 pathlib.py:136(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:1477(PosixPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:1484(WindowsPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:283(_PosixFlavour)
       26    0.000    0.000    0.000    0.000 pathlib.py:291(splitroot)
        6    0.000    0.000    0.000    0.000 pathlib.py:366(gethomedir)
        1    0.000    0.000    0.000    0.000 pathlib.py:386(_Accessor)
        1    0.000    0.000    0.000    0.000 pathlib.py:391(_NormalAccessor)
        1    0.000    0.000    0.000    0.000 pathlib.py:464(_Selector)
        1    0.000    0.000    0.000    0.000 pathlib.py:489(_TerminatingSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:495(_PreciseSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:511(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:540(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:56(_Flavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:583(_PathParents)
        2    0.000    0.000    0.000    0.000 pathlib.py:60(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:611(PurePath)
       24    0.000    0.000    0.000    0.000 pathlib.py:63(parse_parts)
       23    0.000    0.000    0.000    0.000 pathlib.py:640(_parse_args)
       19    0.000    0.000    0.000    0.000 pathlib.py:660(_from_parts)
        5    0.000    0.000    0.000    0.000 pathlib.py:673(_from_parsed_parts)
       12    0.000    0.000    0.000    0.000 pathlib.py:683(_format_parsed_parts)
        4    0.000    0.000    0.000    0.000 pathlib.py:694(_make_child)
       22    0.000    0.000    0.000    0.000 pathlib.py:700(__str__)
        9    0.000    0.000    0.000    0.000 pathlib.py:710(__fspath__)
        1    0.000    0.000    0.000    0.000 pathlib.py:786(name)
        1    0.000    0.000    0.000    0.000 pathlib.py:823(with_name)
        4    0.000    0.000    0.000    0.000 pathlib.py:907(__truediv__)
        1    0.000    0.000    0.000    0.000 pathlib.py:970(PurePosixPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:980(PureWindowsPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:993(Path)
        1    0.000    0.000    0.000    0.000 pdb.py:123(_rstr)
        1    0.000    0.000    0.000    0.000 pdb.py:136(Pdb)
        1    0.000    0.000    0.003    0.003 pdb.py:66(<module>)
        1    0.000    0.000    0.000    0.000 pdb.py:85(Restart)
        2    0.000    0.000    0.002    0.001 period.py:1(<module>)
        1    0.000    0.000    0.000    0.000 period.py:111(PeriodArray)
       12    0.000    0.000    0.000    0.000 period.py:54(_field_accessor)
        1    0.000    0.000    0.000    0.000 period.py:60(PeriodDelegateMixin)
        6    0.000    0.000    0.000    0.000 period.py:65(_period_array_cmp)
        1    0.000    0.000    0.001    0.001 period.py:71(PeriodIndex)
        1    0.000    0.000    0.000    0.000 pfor.py:103(WhileOp)
        1    0.000    0.000    0.000    0.000 pfor.py:1055(PFor)
        1    0.000    0.000    0.002    0.002 pfor.py:15(<module>)
        1    0.000    0.000    0.000    0.000 pfor.py:667(_PforInput)
        1    0.000    0.000    0.000    0.000 pfor.py:794(RegisterPFor)
      198    0.000    0.000    0.000    0.000 pfor.py:862(__init__)
